SGB456	Porphyromonas_asaccharolytica	Porphyromonas_asaccharolytica	2	s__Porphyromonas asaccharolytica	s__Porphyromonas_asaccharolytica-t__SGB1981						
SGB459	Porphyromonas_bennonis	Porphyromonas_bennonis	2	s__Porphyromonas bennonis	s__Porphyromonas_bennonis-t__SGB1985						
SGB108	Porphyromonas_somerae	Porphyromonas_somerae	1	s__Porphyromonas somerae_A	s__Porphyromonas_sp_oral_taxon_279-t__SGB2043						
SGB99	Porphyromonas_somerae	Porphyromonas_somerae	1	s__Porphyromonas somerae	s__Porphyromonas_somerae-t__SGB1991						
SGB68	Porphyromonas_sp_HMSC065F10	noRef	s__Porphyromonas sp001808555	s__Porphyromonas_sp_HMSC065F10-t__SGB1990							
SGB272	Porphyromonas_uenonis	Porphyromonas_uenonis	1	s__Porphyromonas uenonis_A	s__Porphyromonas_uenonis-t__SGB1973						
SGB191	Porphyromonas_uenonis	Porphyromonas_uenonis	2	s__Porphyromonas uenonis	s__Porphyromonas_uenonis-t__SGB1974						
SGB240	Prevotella_amnii	Prevotella_amnii	5	s__Prevotella amnii	s__Prevotella_amnii-t__SGB1558						
SGB50	Prevotella_bergensis	Prevotella_bergensis	1	s__Prevotella bergensis	s__Prevotella_bergensis-t__SGB1505						
SGB58	Prevotella_bivia	Prevotella_bivia	8	s__Prevotella bivia	s__Prevotella_bivia-t__SGB1557						
SGB503	Prevotella_buccalis	Prevotella_buccalis	2	s__Prevotella buccalis	s__Prevotella_buccalis-t__SGB1517						
SGB207-MERGED-SGB548	Prevotella_buccalis	Prevotella_buccalis	2	s__Prevotella sp000479005	s__Prevotella_buccalis-t__SGB1514						
SGB136	Prevotella_colorans	noRef	s__Prevotella colorans	s__Prevotella_colorans-t__SGB1502							
SGB384	Prevotella_copri	Prevotella_copri	1	s__Prevotella copri_A	s__Prevotella_copri-t__SGB1644						
SGB332	Prevotella_copri	Prevotella_copri	22	s__Prevotella copri	s__Prevotella_copri-t__SGB1626						
SGB7	Prevotella_corporis	Prevotella_corporis	3	s__Prevotella corporis	s__Prevotella_corporis-t__SGB1504						
SGB139	Prevotella_disiens	Prevotella_disiens	6	s__Prevotella disiens	s__Prevotella_disiens-t__SGB1559						
SGB431	Prevotella_histicola	Prevotella_histicola	3	s__Prevotella histicola	s__Prevotella_histicola-t__SGB1543						
SGB430	Prevotella_ihumii	Prevotella_ihumii	1	s__Prevotella ihumii	s__Prevotella_ihumii-t__SGB27871						
SGB95	Prevotella_intermedia	Prevotella_intermedia	33	s__Prevotella intermedia	s__Prevotella_intermedia-t__SGB1560						
SGB216	Prevotella_melaninogenica	Prevotella_melaninogenica	5	s__Prevotella melaninogenica	s__Prevotella_melaninogenica-t__SGB1554						
SGB634	Prevotella_melaninogenica	Prevotella_melaninogenica	1	GTDB-new	s__Prevotella_melaninogenica-t__SGB1548						
SGB393	Prevotella_nanceiensis	Prevotella_nanceiensis	2	s__Prevotella nanceiensis	s__Prevotella_nanceiensis-t__SGB1536						
SGB382	Prevotella_sp_CAG_386	noRef	s__Prevotella sp900313215	s__Prevotella_sp_CAG_386-t__SGB1613							
SGB196	Prevotella_sp_S7_1_8	noRef	s__Prevotella sp000758925	s__Prevotella_sp_S7_1_8-t__SGB1501							
SGB49	Prevotella_sp_S7_MS_2	noRef	s__Prevotella sp001553265	s__Prevotella_sp_S7_MS_2-t__SGB3322							
SGB310	Prevotella_stercorea	Prevotella_stercorea	4	s__Prevotella stercorea	s__Prevotella_stercorea-t__SGB1679						
SGB505-MERGED-SGB625-MERGED-SGB98	Prevotella_timonensis	Prevotella_timonensis	7	s__Prevotella timonensis	s__Prevotella_timonensis-t__SGB1507						
SGB323	Prevotella_timonensis	noRef	s__Prevotella timonensis_A	new_SGB							
SGB309	Propionimicrobium_lymphophilum	Propionimicrobium_lymphophilum	2	s__Propionimicrobium lymphophilum	s__Propionimicrobium_lymphophilum-t__SGB15491						
SGB572	Propionimicrobium_sp__Marseille-P3275	noRef	s__Propionimicrobium sp900155645	s__Propionimicrobium_sp__Marseille-P3275-t__SGB33673							
SGB107	Proteus_mirabilis	Proteus_mirabilis	131	s__Proteus mirabilis	s__Proteus_mirabilis-t__SGB9992						
SGB454	Proteus_mirabilis	Proteus_mirabilis	1	s__Proteus mirabilis_B	s__Proteus_vulgaris-t__SGB9996						
SGB593	Proteus_vulgaris	Proteus_mirabilis	1	s__Proteus vulgaris_A	s__Proteus_vulgaris-t__SGB9993						
SGB206	Providencia_rettgeri	Providencia_rettgeri	6	s__Providencia rettgeri_A	s__Providencia_rettgeri-t__SGB10008						
SGB177	Providencia_rettgeri	Providencia_rettgeri	5	s__Providencia rettgeri_C	s__Providencia_rettgeri-t__SGB10005						
SGB394	Providencia_rettgeri	Providencia_rettgeri	1	GTDB-new	s__Providencia_rettgeri-t__SGB31085						
SGB343	Providencia_rettgeri	Providencia_rettgeri	6	s__Providencia rettgeri_D	s__Providencia_rettgeri-t__SGB10006						
SGB371	Pseudoglutamicibacter_albus	Pseudoglutamicibacter_albus	1	s__Pseudoglutamicibacter albus	s__Pseudoglutamicibacter_albus-t__SGB17178						
SGB497	Pseudoglutamicibacter_cumminsii	Pseudoglutamicibacter_albus	1	s__Pseudoglutamicibacter cumminsii	s__Pseudoglutamicibacter_albus-t__SGB17177						
SGB13-MERGED-SGB172	Pseudomonas_aeruginosa	Pseudomonas_aeruginosa	1933	s__Pseudomonas aeruginosa	s__Pseudomonas_aeruginosa-t__SGB12320						
SGB608	Pseudomonas_aeruginosa	Pseudomonas_aeruginosa	1	s__Pseudomonas_E aeruginosa	s__Pseudomonas_putida-t__SGB12288						
SGB197	Pseudomonas_aeruginosa	Pseudomonas_aeruginosa	21	s__Pseudomonas aeruginosa_A	s__Pseudomonas_aeruginosa-t__SGB12319						
SGB358	Roseburia_hominis	Roseburia_hominis	3	s__Roseburia hominis	s__Roseburia_hominis-t__SGB4936						
SGB180	Roseburia_intestinalis	Roseburia_intestinalis	9	s__Roseburia intestinalis	s__Roseburia_intestinalis-t__SGB4951						
SGB151	Roseburia_inulinivorans	Roseburia_inulinivorans	13	s__Roseburia inulinivorans	s__Roseburia_inulinivorans-t__SGB4940						
SGB337	Roseomonas_cervicalis	Roseomonas_cervicalis	1	s__Roseomonas cervicalis	s__Roseomonas_cervicalis-t__SGB11238						
SGB186	Rothia_aeria	Rothia_aeria	5	s__Rothia aeria	s__Rothia_aeria-t__SGB16987						
SGB212	Rothia_dentocariosa	Rothia_dentocariosa	12	s__Rothia dentocariosa	s__Rothia_dentocariosa-t__SGB16988						
SGB441	Rothia_mucilaginosa	Rothia_mucilaginosa	3	s__Rothia mucilaginosa_A	s__Rothia_mucilaginosa-t__SGB16986						
SGB236	Rothia_mucilaginosa	Rothia_mucilaginosa	17	s__Rothia sp001808955	s__Rothia_mucilaginosa-t__SGB16975						
SGB469	Rubneribacter_badeniensis	Gordonibacter	1	s__Rubneribacter badeniensis	s__Gordonibacter_sp_An232A-t__SGB14805						
SGB707	Ruminococcus_bromii	Ruminococcus_bromii	1	s__Ruminococcus_E bromii_A	s__Ruminococcus_bromii-t__SGB4283						
SGB556	Ruminococcus_bromii	Ruminococcus_bromii	1	GTDB-new	new_SGB						
SGB284	Ruminococcus_bromii	Ruminococcus_bromii	13	s__Ruminococcus_E bromii_B	s__Ruminococcus_bromii-t__SGB4285						
SGB483	Ruminococcus_bromii	Ruminococcus_bromii	1	s__UBA1417 sp003531055	s__Ruminococcaceae_bacterium-t__SGB14861						
SGB415	Ruminococcus_callidus	Ruminococcus_callidus	1	s__Ruminococcus_C callidus	s__Ruminococcus_callidus-t__SGB4422						
SGB702	Ruminococcus_obeum	Ruminococcus_obeum	1	s__Blautia_A obeum	s__Blautia_obeum-t__SGB4811						
SGB325	Serratia_fonticola	Serratia_fonticola	3	GTDB-new	new_SGB						
SGB318	Serratia_fonticola	Serratia_fonticola	14	s__Serratia_A fonticola	s__Serratia_fonticola-t__SGB10260						
SGB209	Serratia_liquefaciens	Serratia_liquefaciens	15	s__Serratia liquefaciens	s__Serratia_liquefaciens-t__SGB10256						
SGB253	Serratia_marcescens	Serratia_marcescens	1	s__Serratia marcescens_F	s__Serratia_marcescens-t__SGB10252						
SGB18	Serratia_marcescens	Serratia_ureilytica	4	Serratia_marcescens	505	s__Serratia marcescens_I	s__Serratia_marcescens-t__SGB10251				
SGB192	Serratia_marcescens	Serratia_marcescens	5	s__Serratia sp001642805	s__Serratia_marcescens-t__SGB10250						
SGB223	Serratia_odorifera	Serratia_odorifera	4	s__Serratia_B odorifera	s__Serratia_odorifera-t__SGB10248						
SGB203	Serratia_plymuthica	Serratia_plymuthica	18	s__Serratia plymuthica	s__Serratia_plymuthica-t__SGB10254						
SGB708	Serratia_proteamaculans	Serratia_quinivorans	1	s__Serratia proteamaculans_B	s__Serratia_proteamaculans-t__SGB10258						
SGB137	Serratia_proteamaculans	Serratia_quinivorans	4	s__Serratia proteamaculans_C	s__Serratia_quinivorans-t__SGB10257						
SGB729	Serratia_rubidaea	Serratia_rubidaea	1	s__Serratia_B rubidaea_A	s__Serratia_sp_MYb239-t__SGB23203						
SGB116	Serratia_rubidaea	Serratia_rubidaea	6	s__Serratia_B rubidaea	s__Serratia_rubidaea-t__SGB10249						
SGB289	Slackia_exigua	Slackia_exigua	2	s__Slackia exigua	s__Slackia_exigua-t__SGB14784						
SGB144	Sneathia_amnii	Sneathia_amnii	1	s__Sneathia amnii	s__Sneathia_amnii-t__SGB6044						
SGB162	Sneathia_sanguinegens	Sneathia_sanguinegens	1	s__Sneathia sanguinegens	s__Sneathia_sanguinegens-t__SGB6045						
SGB419	Solobacterium_moorei	Solobacterium_moorei	3	s__Solobacterium moorei	s__Solobacterium_moorei-t__SGB6826						
SGB24	Staphylococcus_aureus	Staphylococcus_aureus	3213	s__Staphylococcus aureus	s__Staphylococcus_aureus-t__SGB7852						
SGB26-MERGED-SGB655	Staphylococcus_epidermidis	Staphylococcus_epidermidis	402	Rothia_mucilaginosa	2	s__Staphylococcus epidermidis	s__Staphylococcus_epidermidis-t__SGB7865				
SGB695	Staphylococcus_fleurettii	Staphylococcus_pasteuri	1	s__Staphylococcus_A fleurettii	s__Staphylococcus_fleurettii-t__SGB7819						
SGB77	Staphylococcus_haemolyticus	Staphylococcus_haemolyticus	204	s__Staphylococcus haemolyticus	s__Staphylococcus_haemolyticus-t__SGB7861						
SGB512	Staphylococcus_haemolyticus	Staphylococcus_haemolyticus	3	s__Staphylococcus haemolyticus_A	s__Staphylococcus_haemolyticus-t__SGB7860						
SGB76	Staphylococcus_hominis	Staphylococcus_hominis	65	s__Staphylococcus hominis	s__Staphylococcus_hominis-t__SGB7858						
SGB4	Staphylococcus_lugdunensis	Staphylococcus_lugdunensis	23	s__Staphylococcus lugdunensis	s__Staphylococcus_lugdunensis-t__SGB7850						
SGB369	Staphylococcus_pasteuri	Staphylococcus_pasteuri	11	s__Staphylococcus pasteuri	s__Staphylococcus_pasteuri-t__SGB7855						
SGB631	Staphylococcus_pasteuri	Staphylococcus_pasteuri	1	s__Gemella sp002871655	s__Staphylococcus_pasteuri-t__SGB7293						
SGB658	Staphylococcus_simulans	Staphylococcus_simulans	1	s__Staphylococcus simulans_B	s__Staphylococcus_simulans-t__SGB7833						
SGB183	Staphylococcus_simulans	Staphylococcus_simulans	2	s__Staphylococcus simulans_A	s__Staphylococcus_simulans-t__SGB25083						
SGB182	Staphylococcus_simulans	Staphylococcus_simulans	60	s__Staphylococcus simulans	s__Staphylococcus_simulans-t__SGB7832						
SGB609	Staphylococcus_warneri	Staphylococcus_epidermidis	1	s__Staphylococcus warneri_A	s__Staphylococcus_warneri-t__SGB7856						
SGB464	Staphylococcus_warneri	Staphylococcus_pasteuri	3	s__Staphylococcus warneri	s__Staphylococcus_warneri-t__SGB7857						
SGB718	Stomatobaculum_naviforme	noRef	s__Stomatobaculum naviforme	s__Fusobacterium_naviforme-t__SGB5268							
SGB563	Stomatobaculum_sp	noRef	s__Stomatobaculum sp002892395	s__Lachnospiraceae_bacterium-t__SGB5267							
SGB267	Streptococcus_sp	noRef	s__Streptococcus sp001587175	new_SGB							
SGB427	Streptococcus_acidominimus	Streptococcus_acidominimus	3	s__Streptococcus acidominimus	s__Streptococcus_acidominimus-t__SGB8211						
SGB15	Streptococcus_agalactiae	Streptococcus_agalactiae	974	s__Streptococcus agalactiae	s__Streptococcus_agalactiae-t__SGB8216						
SGB154-MERGED-SGB94	Streptococcus_anginosus	Streptococcus_anginosus	44	s__Streptococcus anginosus	s__Streptococcus_anginosus-t__SGB8028						
SGB46	Streptococcus_gallolyticus	Streptococcus_gallolyticus	25	Streptococcus_pasteurianus	9	s__Streptococcus gallolyticus	s__Streptococcus_gallolyticus-t__SGB8018				
SGB199	Streptococcus_hyovaginalis	Streptococcus_acidominimus	1	Streptococcus_agalactiae	1	s__Streptococcus hyovaginalis	s__Streptococcus_agalactiae-t__SGB8207				
SGB179	Streptococcus_infantarius	Streptococcus_gallolyticus	1	Streptococcus_infantarius	4	s__Streptococcus infantarius	s__Streptococcus_equinus-t__SGB8022				
SGB433	Streptococcus_infantis	Streptococcus_infantis	1	s__Streptococcus infantis_G	s__Streptococcus_infantis-t__SGB8100						
SGB217	Streptococcus_infantis	Streptococcus_infantis	1	s__Streptococcus infantis_C	s__Streptococcus_infantis-t__SGB8094						
SGB665	Streptococcus_infantis	Streptococcus_infantis	1	s__Streptococcus infantis_E	s__Streptococcus_sp_oral_taxon_431-t__SGB8086						
SGB368	Streptococcus_infantis	Streptococcus_infantis	5	Streptococcus_pseudopneumoniae	1	s__Streptococcus infantis_H	s__Streptococcus_infantis-t__SGB8095				
SGB601	Streptococcus_infantis	Streptococcus_infantis	1	s__Streptococcus infantis_B	s__Streptococcus_infantis-t__SGB8093						
SGB208	Streptococcus_infantis	Streptococcus_infantis	1	Streptococcus_oralis	1	Streptococcus_pseudopneumoniae	2	s__Streptococcus infantis_F	s__Streptococcus_pseudopneumoniae-t__SGB8085		
SGB411	Streptococcus_mitis	Streptococcus_mitis	1	s__Streptococcus mitis_K	s__Streptococcus_mitis-t__SGB8184						
SGB165	Streptococcus_mitis	Streptococcus_mitis	10	Streptococcus_pseudopneumoniae	8	s__Streptococcus mitis_S	s__Streptococcus_mitis-t__SGB8159				
SGB491	Streptococcus_mitis	Streptococcus_mitis	2	s__Streptococcus mitis_O	s__Streptococcus_mitis-t__SGB8150						
SGB490	Streptococcus_mitis	Streptococcus_mitis	1	Streptococcus_pseudopneumoniae	1	s__Streptococcus mitis_C	s__Streptococcus_mitis-t__SGB8183				
SGB492	Streptococcus_mitis	Streptococcus_mitis	1	s__Streptococcus mitis_P	s__Streptococcus_mitis-t__SGB8152						
SGB188	Streptococcus_mitis	Streptococcus_mitis	1	s__Streptococcus mitis_AZ	s__Streptococcus_mitis-t__SGB8116						
SGB620	Streptococcus_mitis	Streptococcus_mitis	1	GTDB-new	s__Streptococcus_mitis-t__SGB29764						
SGB324	Streptococcus_mitis	Streptococcus_mitis	4	Streptococcus_pseudopneumoniae	1	s__Streptococcus mitis_N	s__Streptococcus_mitis-t__SGB8193				
SGB321	Streptococcus_mitis	Streptococcus_mitis	1	s__Streptococcus mitis_E	s__Streptococcus_mitis-t__SGB29768						
SGB140	Streptococcus_mitis	Streptococcus_mitis	2	s__Streptococcus mitis_AG	s__Streptococcus_mitis-t__SGB8161						
SGB666	Streptococcus_mitis	Streptococcus_mitis	1	s__Streptococcus mitis_D	s__Streptococcus_mitis-t__SGB8156						
SGB367	Streptococcus_mitis	Streptococcus_mitis	1	Streptococcus_oralis	1	s__Streptococcus mitis_AI	s__Streptococcus_mitis-t__SGB8162				
SGB567	Streptococcus_mitis	Streptococcus_mitis	1	s__Streptococcus mitis_A	s__Streptococcus_mitis-t__SGB8189						
SGB566	Streptococcus_mitis	Streptococcus_mitis	1	s__Streptococcus mitis_AD	s__Streptococcus_mitis-t__SGB8158						
SGB35	Streptococcus_mitis	Streptococcus_mitis	1	GTDB-new	s__Streptococcus_mitis-t__SGB29759						
SGB38	Streptococcus_mitis	Streptococcus_mitis	2	Streptococcus_oralis	1	s__Streptococcus mitis_AX	s__Streptococcus_mitis-t__SGB8105				
SGB39	Streptococcus_mitis	Streptococcus_mitis	33	Streptococcus_pseudopneumoniae	2	s__Streptococcus mitis_AC	s__Streptococcus_mitis-t__SGB8165				
SGB178	Streptococcus_mitis	Streptococcus_mitis	3	s__Streptococcus mitis_AR	s__Streptococcus_mitis-t__SGB8164						
SGB141-MERGED-SGB542	Streptococcus_mitis	Streptococcus_mitis	8	Streptococcus_oralis	2	s__Streptococcus mitis_AV	s__Streptococcus_mitis-t__SGB8186				
SGB135	Streptococcus_mitis	Streptococcus_mitis	1	GTDB-new	s__Streptococcus_mitis-t__SGB8128						
SGB605	Streptococcus_mitis	Streptococcus_mitis	1	s__Streptococcus mitis_AY	s__Streptococcus_mitis-t__SGB8106						
SGB515	Streptococcus_mitis	Streptococcus_mitis	1	s__Streptococcus mitis_J	s__Streptococcus_pseudopneumoniae-t__SGB8140						
SGB260	Streptococcus_mitis	Streptococcus_mitis	1	Streptococcus_oralis	1	GTDB-new	s__Streptococcus_mitis-t__SGB29776				
SGB34	Streptococcus_mitis	Streptococcus_mitis	2	GTDB-new	s__Streptococcus_sp__OH4692_COT-348-t__SGB8154						
SGB33	Streptococcus_mitis	Streptococcus_mitis	3	Streptococcus_pseudopneumoniae	1	GTDB-new	s__Streptococcus_mitis-t__SGB8196				
SGB166	Streptococcus_oralis	Streptococcus_oralis	1	s__Streptococcus oralis_E	s__Streptococcus_oralis-t__SGB8122						
SGB425	Streptococcus_oralis	Streptococcus_oralis	1	s__Streptococcus oralis_Q	s__Streptococcus_oralis-t__SGB8121						
SGB428	Streptococcus_oralis	Streptococcus_oralis	1	GTDB-new	s__Streptococcus_oralis-t__SGB29781						
SGB57	Streptococcus_oralis	Streptococcus_oralis	8	s__Streptococcus oralis_AE	s__Streptococcus_oralis-t__SGB8126						
SGB506	Streptococcus_oralis	Streptococcus_oralis	3	s__Streptococcus oralis_R	s__Streptococcus_oralis-t__SGB8120						
SGB612	Streptococcus_oralis	Streptococcus_oralis	7	s__Streptococcus oralis_C	s__Streptococcus_oralis-t__SGB8125						
SGB596	Streptococcus_oralis	Streptococcus_oralis	1	GTDB-new	new_SGB						
SGB575	Streptococcus_oralis	Streptococcus_oralis	1	GTDB-new	s__Streptococcus_oralis-t__SGB29783						
SGB105	Streptococcus_oralis	Streptococcus_oralis	1	s__Streptococcus oralis_M	s__Streptococcus_oralis-t__SGB8136						
SGB36	Streptococcus_oralis	Streptococcus_mitis	1	Streptococcus_oralis	2	s__Streptococcus oralis_AC	s__Streptococcus_oralis-t__SGB8108				
SGB37	Streptococcus_oralis	Streptococcus_mitis	2	Streptococcus_oralis	2	GTDB-new	s__Streptococcus_oralis-t__SGB8110				
SGB709	Streptococcus_oralis	Streptococcus_oralis	1	s__Streptococcus oralis_O	s__Streptococcus_oralis-t__SGB8117						
SGB96	Streptococcus_oralis	Streptococcus_oralis	7	s__Streptococcus oralis_F	s__Streptococcus_oralis-t__SGB8123						
SGB451	Streptococcus_oralis	Streptococcus_oralis	1	s__Streptococcus oralis_B	s__Streptococcus_oralis-t__SGB8137						
SGB452	Streptococcus_oralis	Streptococcus_oralis	1	GTDB-new	s__Streptococcus_oralis-t__SGB8107						
SGB42	Streptococcus_oralis	Streptococcus_oralis	59	Streptococcus_pseudopneumoniae	1	s__Streptococcus oralis	s__Streptococcus_oralis-t__SGB8133				
SGB687	Streptococcus_oralis	Streptococcus_oralis	1	s__Streptococcus oralis_AD	s__Streptococcus_oralis-t__SGB25293						
SGB148	Streptococcus_oralis	Streptococcus_mitis	1	Streptococcus_oralis	3	GTDB-new	s__Streptococcus_oralis-t__SGB8102				
SGB229	Streptococcus_oralis	Streptococcus_mitis	1	Streptococcus_oralis	5	s__Streptococcus dentisani	s__Streptococcus_oralis-t__SGB8110				
SGB704	Streptococcus_oralis	Streptococcus_oralis	1	GTDB-new	s__Streptococcus_mitis-t__SGB8106						
SGB257	Streptococcus_parasanguinis	Streptococcus_parasanguinis	41	s__Streptococcus parasanguinis_B	s__Streptococcus_parasanguinis-t__SGB8076						
SGB477	Streptococcus_pseudopneumoniae	Streptococcus_pseudopneumoniae	1	s__Streptococcus pseudopneumoniae_E	s__Streptococcus_pseudopneumoniae-t__SGB29757						
SGB67	Streptococcus_pseudopneumoniae	Streptococcus_pseudopneumoniae	1	s__Streptococcus pseudopneumoniae_J	s__Streptococcus_pseudopneumoniae-t__SGB29791						
SGB214	Streptococcus_pseudopneumoniae	Streptococcus_pseudopneumoniae	1	s__Streptococcus pseudopneumoniae_H	s__Streptococcus_pseudopneumoniae-t__SGB8140						
SGB269	Streptococcus_pseudopneumoniae	Streptococcus_pseudopneumoniae	1	s__Streptococcus pseudopneumoniae_N	s__Streptococcus_pseudopneumoniae-t__SGB8089						
SGB72	Streptococcus_pseudopneumoniae	Streptococcus_pseudopneumoniae	42	s__Streptococcus pseudopneumoniae	s__Streptococcus_pneumoniae-t__SGB8138						
SGB344	Streptococcus_pseudopneumoniae	Streptococcus_pseudopneumoniae	1	s__Streptococcus pseudopneumoniae_D	s__Streptococcus_pseudopneumoniae-t__SGB29772						
SGB565	Streptococcus_pseudopneumoniae	Streptococcus_infantis	1	Streptococcus_pseudopneumoniae	1	s__Streptococcus pseudopneumoniae_M	s__Streptococcus_infantis-t__SGB8087				
SGB16	Streptococcus_pyogenes	Streptococcus_pyogenes	1825	s__Streptococcus pyogenes	s__Streptococcus_pyogenes-t__SGB8218						
SGB449	Streptococcus_salivarius	Streptococcus_salivarius	2	s__Streptococcus sp000187445	s__Streptococcus_salivarius-t__SGB8005						
SGB106	Streptococcus_salivarius	Streptococcus_salivarius	50	s__Streptococcus salivarius	s__Streptococcus_salivarius-t__SGB8010						
SGB47	Streptococcus_sanguinis	Streptococcus_sanguinis	61	Streptococcus_salivarius	1	s__Streptococcus sanguinis	s__Streptococcus_sanguinis-t__SGB8047				
SGB52	Streptococcus_thermophilus	Streptococcus_thermophilus	50	s__Streptococcus thermophilus	s__Streptococcus_thermophilus-t__SGB8002						
SGB535	Tessaracoccus_aquimaris	Tessaracoccus_sp	1	s__Tessaracoccus aquimaris	s__Tessaracoccus_aquimaris-t__SGB15910						
SGB691	Tessaracoccus_bendigoensis	Tessaracoccus_sp	1	s__Tessaracoccus bendigoensis	s__Tessaracoccus_bendigoensis-t__SGB15912						
SGB711	Tessaracoccus_flavescens	Tessaracoccus_sp	1	s__Tessaracoccus flavescens	s__Tessaracoccus_flavescens-t__SGB15911						
SGB673	Tessaracoccus_flavus	Tessaracoccus_sp	2	s__Tessaracoccus flavus	s__Tessaracoccus_flavus-t__SGB15913						
SGB387	Tessaracoccus_lapidicaptus	Tessaracoccus_sp	2	s__Tessaracoccus lapidicaptus	s__Tessaracoccus_lapidicaptus-t__SGB15914						
SGB478	Tessaracoccus_massiliensis	Tessaracoccus_sp	1	s__Tessaracoccus massiliensis	s__Tessaracoccus_massiliensis-t__SGB35143						
SGB724	Tessaracoccus_oleiagri	Tessaracoccus_sp	1	s__Tessaracoccus_A oleiagri	s__Tessaracoccus_oleiagri-t__SGB15916						
SGB498	Tessaracoccus_sp__JDX10	Tessaracoccus_sp	1	GTDB-new	s__Tessaracoccus_sp__JDX10-t__SGB35145						
SGB628	Tessaracoccus_sp__OH4464_COT-324	Tessaracoccus_sp	1	GTDB-new	s__Tessaracoccus_sp__OH4464_COT-324-t__SGB35144						
SGB184	Tessaracoccus_sp_ZS01	Tessaracoccus_sp	1	s__Tessaracoccus sp001956895	s__Tessaracoccus_sp_ZS01-t__SGB15915						
SGB400	Tessaracoccus_timonensis	Tessaracoccus_sp	1	Tessaracoccus_timonensis	1	s__Tessaracoccus_A sp900343145	s__Tessaracoccus_timonensis-t__SGB35141				
SGB663	Tessaracoccus_timonensis	noRef	GTDB-new	s__Tessaracoccus_timonensis-t__SGB35141							
SGB86	Tissierellia_bacterium_KA00581	Tissierellia_bacterium	1	s__Parvimonas sp001552895	s__Tissierellia_bacterium_KA00581-t__SGB6647						
SGB238-MERGED-SGB660	TM7_H1_E1	TM7_H1_E1	1	GTDB-new	new_SGB						
SGB138	Treponema_pallidum	Treponema_pallidum	55	s__Treponema pallidum	s__Treponema_pallidum-t__SGB3594						
SGB59	UPEC	UPEC	14	s__Escherichia coli	s__Escherichia_coli-t__SGB10068						
SGB304	Ureaplasma_parvum	Ureaplasma_parvum	11	s__Ureaplasma parvum	s__Ureaplasma_parvum-t__SGB5568						
SGB113	Ureaplasma_urealyticum	Ureaplasma_urealyticum	15	s__Ureaplasma urealyticum	s__Ureaplasma_urealyticum-t__SGB5567						
SGB460	Urinacoccus_massiliensis	Anaerococcus_prevotii	1	Tissierellia_bacterium	1	s__Urinacoccus_massiliensis-t__SGB29501					
SGB610	Varibaculum_cambriense	Varibaculum_cambriense	3	s__Varibaculum cambriense	s__Varibaculum_cambriense-t__SGB15482						
SGB190	Varibaculum_cambriense	Varibaculum_cambriense	1	s__Varibaculum cambriense_B	s__Varibaculum_cambriense-t__SGB15481						
SGB669	Varibaculum_sp__Marseille-P2802	noRef	s__Varibaculum sp900106855	s__Varibaculum_sp__Marseille-P2802-t__SGB15484							
SGB221	Veillonella_atypica	Veillonella_atypica	8	s__Veillonella atypica	s__Veillonella_atypica-t__SGB6936						
SGB446	Veillonella_dispar	Veillonella_dispar	2	s__Veillonella dispar_A	s__Veillonella_dispar-t__SGB6952						
SGB557	Veillonella_dispar	Veillonella_dispar	2	s__Veillonella dispar	s__Veillonella_dispar-t__SGB6945						
SGB185	Veillonella_montpellierensis	Veillonella_montpellierensis	2	s__Veillonella montpellierensis	s__Veillonella_montpellierensis-t__SGB6960						
SGB268	Veillonella_parvula	Veillonella_parvula	11	s__Veillonella parvula_A	s__Veillonella_parvula-t__SGB6939						
SGB463	Veillonella_seminalis	Veillonella_seminalis	2	s__Veillonella_A seminalis	s__Veillonella_seminalis-t__SGB6923						
SGB328	Winkia_neuii	Actinomyces_neuii	4	s__Winkia neuii	s__Actinomyces_neuii-t__SGB17191						
SGB573	Winkia_sp	Actinomyces_neuii	1	s__Winkia sp002849225	s__Actinomyces_neuii-t__SGB17192						
